card_id,local_id,card_name,set_name,set_id,category,rarity,hp,types,stage,description,illustrator,image_url,image_filename,variants,attacks,weaknesses,retreat_cost,boosters,legal,source,updated
A2b-001,001,Weedle,Shining Revelry,A2b,Pokemon,One Diamond,50,Grass,Basic,"Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head.",Akira Komayama,https://assets.tcgdex.net/en/tcgp/A2b/001,A2b_001.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass""], ""name"": ""Multiply"", ""effect"": ""Put 1 random Weedle from your deck onto your Bench.""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-002,002,Kakuna,Shining Revelry,A2b,Pokemon,Two Diamond,80,Grass,Stage1,"Almost incapable of moving, this Pokémon can only harden its shell to protect itself when it is in danger.",Yuka Morii,https://assets.tcgdex.net/en/tcgp/A2b/002,A2b_002.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass""], ""name"": ""String Shot"", ""effect"": ""Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed."", ""damage"": 20}]","[{""type"": ""Fire"", ""value"": ""+20""}]",2,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-003,003,Beedrill ex,Shining Revelry,A2b,Pokemon,Four Diamond,170,Grass,Stage2,,PLANETA Igarashi,https://assets.tcgdex.net/en/tcgp/A2b/003,A2b_003.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass"", ""Grass""], ""name"": ""Crushing Spear"", ""effect"": ""Discard a random Energy from your opponent's Active Pok\u00e9mon."", ""damage"": 80}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-004,004,Pinsir,Shining Revelry,A2b,Pokemon,One Diamond,90,Grass,Basic,"These Pokémon judge one another based on pincers. Thicker, more impressive pincers make for more popularity with the opposite gender.",Satoshi Shirai,https://assets.tcgdex.net/en/tcgp/A2b/004,A2b_004.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass"", ""Colorless"", ""Colorless""], ""name"": ""Guillotine Rush"", ""effect"": ""Flip a coin until you get tails. This attack does 40 more damage for each heads."", ""damage"": ""50+""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",2,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-005,005,Sprigatito,Shining Revelry,A2b,Pokemon,One Diamond,60,Grass,Basic,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.,mashu,https://assets.tcgdex.net/en/tcgp/A2b/005,A2b_005.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass""], ""name"": ""Cry for Help"", ""effect"": ""Put 1 random {G} Pok\u00e9mon from your deck into your hand.""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-006,006,Floragato,Shining Revelry,A2b,Pokemon,Two Diamond,90,Grass,Stage1,"Floragato deftly wields the vine hidden beneath its long fur, slamming the hard flower bud against its opponents.",mashu,https://assets.tcgdex.net/en/tcgp/A2b/006,A2b_006.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass"", ""Grass""], ""name"": ""Slash"", ""damage"": 40}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-007,007,Meowscarada,Shining Revelry,A2b,Pokemon,Three Diamond,140,Grass,Stage2,"This Pokémon uses the reflective fur lining its cape to camouflage the stem of its flower, creating the illusion that the flower is floating.",mashu,https://assets.tcgdex.net/en/tcgp/A2b/007,A2b_007.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass"", ""Grass""], ""name"": ""Fighting Claws"", ""effect"": ""If your opponent's Active Pok\u00e9mon is a Pok\u00e9mon ex, this attack does 70 more damage."", ""damage"": ""60+""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-008,008,Charmander,Shining Revelry,A2b,Pokemon,One Diamond,60,Fire,Basic,"It has a preference for hot things. When it rains, steam is said to spout from the tip of its tail.",Megumi Mizutani,https://assets.tcgdex.net/en/tcgp/A2b/008,A2b_008.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Combustion"", ""damage"": 20}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-009,009,Charmeleon,Shining Revelry,A2b,Pokemon,Two Diamond,90,Fire,Stage1,"It has a barbaric nature. In battle, it whips its fiery tail around and slashes away with sharp claws.",kodama,https://assets.tcgdex.net/en/tcgp/A2b/009,A2b_009.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Fire""], ""name"": ""Combustion"", ""damage"": 40}]","[{""type"": ""Water"", ""value"": ""+20""}]",2,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-010,010,Charizard ex,Shining Revelry,A2b,Pokemon,Four Diamond,180,Fire,Stage2,,PLANETA Igarashi,https://assets.tcgdex.net/en/tcgp/A2b/010,A2b_010.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Stoke"", ""effect"": ""Take 3 {R} Energy from your Energy Zone and attach it to this Pok\u00e9mon.""}, {""cost"": [""Fire"", ""Fire"", ""Fire"", ""Colorless"", ""Colorless""], ""name"": ""Steam Artillery"", ""damage"": 150}]","[{""type"": ""Water"", ""value"": ""+20""}]",3,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-011,011,Magmar,Shining Revelry,A2b,Pokemon,One Diamond,70,Fire,Basic,Magmar dispatches its prey with fire. But it regrets this habit once it realizes that it has burned its intended prey to a charred crisp.,Miki Tanaka,https://assets.tcgdex.net/en/tcgp/A2b/011,A2b_011.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Flare"", ""damage"": 20}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-012,012,Magmortar,Shining Revelry,A2b,Pokemon,Three Diamond,120,Fire,Stage1,"When Magmortar inhales deeply, the fire burning in its belly intensifies, rising in temperature to over 3,600 degrees Fahrenheit.",Miki Tanaka,https://assets.tcgdex.net/en/tcgp/A2b/012,A2b_012.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Fire"", ""Colorless""], ""name"": ""Smoke Bomb"", ""effect"": ""During your opponent's next turn, if the Defending Pok\u00e9mon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen."", ""damage"": 70}]","[{""type"": ""Water"", ""value"": ""+20""}]",3,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-013,013,Paldean Tauros,Shining Revelry,A2b,Pokemon,Two Diamond,110,Fire,Basic,"When heated by fire energy, its horns can get hotter than 1,800 degrees Fahrenheit. Those gored by them will suffer both wounds and burns.",Minahamu,https://assets.tcgdex.net/en/tcgp/A2b/013,A2b_013.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire"", ""Colorless"", ""Colorless""], ""name"": ""Blaze Tackle"", ""effect"": ""This Pok\u00e9mon also does 10 damage to itself."", ""damage"": 80}]","[{""type"": ""Water"", ""value"": ""+20""}]",2,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-014,014,Tentacool,Shining Revelry,A2b,Pokemon,One Diamond,70,Water,Basic,Tentacool is not a particularly strong swimmer. It drifts across the surface of shallow seas as it searches for prey.,Shibuzoh.,https://assets.tcgdex.net/en/tcgp/A2b/014,A2b_014.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Rain Splash"", ""damage"": 10}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-015,015,Tentacruel,Shining Revelry,A2b,Pokemon,Two Diamond,100,Water,Stage1,"When the red orbs on Tentacruel's head glow brightly, watch out. The Pokémon is about to fire off a burst of ultrasonic waves.",match,https://assets.tcgdex.net/en/tcgp/A2b/015,A2b_015.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Wave Splash"", ""damage"": 40}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-016,016,Buizel,Shining Revelry,A2b,Pokemon,One Diamond,70,Water,Basic,"It inflates its flotation sac, keeping its face above water in order to watch for prey movement.",sui,https://assets.tcgdex.net/en/tcgp/A2b/016,A2b_016.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Water Gun"", ""damage"": 10}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-017,017,Floatzel,Shining Revelry,A2b,Pokemon,Two Diamond,90,Water,Stage1,"With its flotation sac inflated, it can carry people on its back. It deflates the sac before it dives.",Kouki Saitou,https://assets.tcgdex.net/en/tcgp/A2b/017,A2b_017.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Water Arrow"", ""effect"": ""This attack does 30 damage to 1 of your opponent's Pok\u00e9mon.""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-018,018,Wiglett,Shining Revelry,A2b,Pokemon,One Diamond,60,Water,Basic,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.,miki kudo,https://assets.tcgdex.net/en/tcgp/A2b/018,A2b_018.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Spring Out"", ""effect"": ""1 of your opponent's Pok\u00e9mon is chosen at random. Do 30 damage to it.""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-019,019,Wugtrio ex,Shining Revelry,A2b,Pokemon,Four Diamond,140,Water,Stage1,,PLANETA Tsuji,https://assets.tcgdex.net/en/tcgp/A2b/019,A2b_019.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Water"", ""Water""], ""name"": ""Pop Out Throughout"", ""effect"": ""1 of your opponent's Pok\u00e9mon is chosen at random 3 times. For each time a Pok\u00e9mon was chosen, do 50 damage to it.""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-020,020,Dondozo,Shining Revelry,A2b,Pokemon,Three Diamond,120,Water,Basic,"This Pokémon is a glutton, but it's bad at getting food. It teams up with a Tatsugiri to catch prey.",Tomowaka,https://assets.tcgdex.net/en/tcgp/A2b/020,A2b_020.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Water"", ""Colorless"", ""Colorless""], ""name"": ""Ocean Cyclone"", ""effect"": ""This attack also does 10 damage to each of your opponent's Benched Pok\u00e9mon."", ""damage"": 80}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",3,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-021,021,Tatsugiri,Shining Revelry,A2b,Pokemon,Two Diamond,70,Water,Basic,This is a small dragon Pokémon. It lives inside the mouth of Dondozo to protect itself from enemies on the outside.,Tomowaka,https://assets.tcgdex.net/en/tcgp/A2b/021,A2b_021.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Rain Splash"", ""damage"": 20}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-022,022,Pikachu ex,Shining Revelry,A2b,Pokemon,Four Diamond,120,Lightning,Basic,,PLANETA Igarashi,https://assets.tcgdex.net/en/tcgp/A2b/022,A2b_022.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning"", ""Lightning""], ""name"": ""Thunderbolt"", ""effect"": ""Discard all Energy from this Pok\u00e9mon."", ""damage"": 150}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-023,023,Voltorb,Shining Revelry,A2b,Pokemon,One Diamond,70,Lightning,Basic,"It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.",Masakazu Fukuda,https://assets.tcgdex.net/en/tcgp/A2b/023,A2b_023.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning""], ""name"": ""Lightning Ball"", ""damage"": 10}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-024,024,Electrode,Shining Revelry,A2b,Pokemon,Two Diamond,90,Lightning,Stage1,"The more energy it charges up, the faster it gets. But this also makes it more likely to explode.",Shigenori Negishi,https://assets.tcgdex.net/en/tcgp/A2b/024,A2b_024.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning""], ""name"": ""Tumbling Attack"", ""effect"": ""Flip a coin. If heads, this attack does 30 more damage."", ""damage"": ""50+""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-025,025,Pachirisu,Shining Revelry,A2b,Pokemon,Two Diamond,70,Lightning,Basic,It's one of the kinds of Pokémon with electric cheek pouches. It shoots charges from its tail.,imoniii,https://assets.tcgdex.net/en/tcgp/A2b/025,A2b_025.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning""], ""name"": ""Plasma"", ""effect"": ""Take a {L} Energy from your Energy Zone and attach it to 1 of your Benched  Pok\u00e9mon."", ""damage"": 10}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-026,026,Pawmi,Shining Revelry,A2b,Pokemon,One Diamond,60,Lightning,Basic,It has underdeveloped electric sacs on its cheeks. These sacs can produce electricity only if Pawmi rubs them furiously with the pads on its forepaws.,Saboteri,https://assets.tcgdex.net/en/tcgp/A2b/026,A2b_026.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning""], ""name"": ""Punch"", ""damage"": 20}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-027,027,Pawmo,Shining Revelry,A2b,Pokemon,Two Diamond,90,Lightning,Stage1,"When its group is attacked, Pawmo is the first to leap into battle, defeating enemies with a fighting technique that utilizes electric shocks.",Saboteri,https://assets.tcgdex.net/en/tcgp/A2b/027,A2b_027.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning""], ""name"": ""Punch"", ""damage"": 40}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-028,028,Pawmot,Shining Revelry,A2b,Pokemon,Three Diamond,140,Lightning,Stage2,"This Pokémon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements.",Saboteri,https://assets.tcgdex.net/en/tcgp/A2b/028,A2b_028.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning""], ""name"": ""Electric Punch"", ""damage"": 70}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",0,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-029,029,Abra,Shining Revelry,A2b,Pokemon,One Diamond,60,Psychic,Basic,This Pokémon uses its psychic powers while it sleeps. The contents of Abra's dreams affect the powers that the Pokémon wields.,Mousho,https://assets.tcgdex.net/en/tcgp/A2b/029,A2b_029.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic""], ""name"": ""Psyshot"", ""damage"": 20}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-030,030,Kadabra,Shining Revelry,A2b,Pokemon,Two Diamond,80,Psychic,Stage1,"Using its psychic power, Kadabra levitates as it sleeps. It uses its springy tail as a pillow.",Mousho,https://assets.tcgdex.net/en/tcgp/A2b/030,A2b_030.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic""], ""name"": ""Psyshot"", ""damage"": 30}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
A2b-031,031,Alakazam,Shining Revelry,A2b,Pokemon,Three Diamond,130,Psychic,Stage2,"It has an incredibly high level of intelligence. Some say that Alakazam remembers everything that ever happens to it, from birth till death.",Mousho,https://assets.tcgdex.net/en/tcgp/A2b/031,A2b_031.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic"", ""Psychic""], ""name"": ""Psychic Suppression"", ""effect"": ""This attack also does 20 damage to each of your opponent's Benched Pok\u00e9mon that has any Energy attached."", ""damage"": 80}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-17T19:27:22+02:00
